0.000000000000000000e+00,2.000000000000000000e+01,4.000000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,-2.000000000000000000e+01,-4.000000000000000000e+01,-2.000000000000000000e+01
0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,-2.000000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,-2.000000000000000000e+01
2.121320343559642385e+00,3.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,-2.121320343559642385e+00,-3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
2.121320343559642385e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,2.121320343559642385e+00,0.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01
